filename,text
deu-f0ae5b94.flac,der Mittelpunkt
deu-f0b89466.flac,aufrunden
deu-f17f6cbf.flac,die Äquivalenz
deu-f36b65cf.flac,die komplexen Zahlen
deu-f3f0e8bf.flac,das Lot
deu-f4065ba2.flac,der Halbkreis
deu-f40cd0eb.flac,der Punkt
deu-f40e576e.flac,ausführen
deu-f4c1db9b.flac,die Teilmenge
deu-f4f5fb3b.flac,die Menge der Dezimalzahlen
deu-f55ca290.flac,die Differenz
deu-f5ce65c6.flac,der Maximalwert
deu-f5fbab1c.flac,die eckige Klammer
deu-f6c0f0cc.flac,das Trapez
deu-f7eb081c.flac,der Durchmesser
deu-f8a1c79c.flac,das Theorem
deu-fad64f83.flac,die xy-Ebene
deu-fb28276c.flac,die Umgebung einer Zahl
deu-fb509551.flac,die Klammer
deu-fb776b31.flac,die Implikation
deu-fbb1a10f.flac,der Tausender
deu-fbdc4756.flac,die Betragsfunktion
deu-fbe8905e.flac,die Zuordnungstabelle
deu-fce09204.flac,die Strichrechnung
deu-fd0b2c59.flac,die Zeichnung
deu-fd20c0e0.flac,das Dezimalsystem
deu-fd22d11d.flac,die Senkrechte
deu-fd958b78.flac,das graphische Verfahren
deu-ff8a7609.flac,der Bruchstrich
deu-ff90ab5e.flac,berechnen
deu-003177d8.flac,gebrauchen
deu-00364c64.flac,präzisieren
deu-006a4a76.flac,linksgekrümmt
deu-01c39d0b.flac,geeignet
deu-03300b60.flac,stellen
deu-033f2650.flac,die Klammer auflösen
deu-043c8782.flac,untersuchen
deu-0530e06e.flac,gegen plus unendlich streben
deu-0552bdee.flac,vereinigt mit
deu-0565f780.flac,vereinfacht
deu-061d0947.flac,es gelten die folgenden Aussagen
deu-061f613c.flac,eine reelle Zahl
deu-06f8c7ac.flac,daraus ergibt sich für alle Dreiecke die Formel
deu-08cf7b6b.flac,stetig
deu-0a26f36d.flac,sonst
deu-0b941da4.flac,rechtwinkliges Dreieck
deu-0bebbb8a.flac,vermindert um
deu-0fcd576f.flac,daraus folgt
deu-1146d0bb.flac,schneiden
deu-137f1815.flac,vergleichen
deu-14013b6f.flac,gegeben sind
deu-16b7c3b7.flac,gleichnamig setzen
deu-18109f71.flac,vereinbar
deu-1920a9db.flac,Die Umkehrung
deu-1bc01a27.flac,eine Eigenschaft beweisen
deu-1c5be3a2.flac,in etw. enthalten sein
deu-1cda90c1.flac,und
deu-1dda84b7.flac,faktorisieren
deu-1e4325e4.flac,ermitteln
deu-1e99478f.flac,Ich dividiere durch 5
deu-20c59b27.flac,voraussetzen
deu-2178c9e4.flac,vernachlässigen
deu-21d0f56e.flac,mit Beachtung der Reihenfolge
deu-220d02d8.flac,keiner der beiden
deu-2311fbd6.flac,streng fallend
deu-24559048.flac,maximieren
deu-248e5e33.flac,verdreifachen
deu-25590afc.flac,minimieren
deu-25a37a8d.flac,es ergibt sich die Gleichheit
deu-27d2c7e5.flac,raten
deu-285ee22d.flac,wenn nicht
deu-2b405e26.flac,es ergibt sich der Wert
deu-2c269fc1.flac,führen
deu-2c3d2eeb.flac,entsprechen
deu-2cf5c14d.flac,unbestimmt
deu-2e5b5427.flac,positiv
deu-2e60e961.flac,überprüfen ob
deu-2ebe4e25.flac,eine ganze Zahl
deu-30a00b39.flac,ungefähr
deu-310ce03f.flac,gleichständig
deu-31a1182d.flac,senkrecht
deu-3203503a.flac,es handelt sich um
deu-329f682c.flac,Eine Hypothese aufstellen
deu-330e8d67.flac,durch einen Punkt gehen
deu-34a048e7.flac,"GGT, der größte gemeinsame Teiler"
deu-3600a356.flac,parallel zu einer Geraden
deu-36181f3a.flac,erfüllen
deu-370fd2cf.flac,einsetzen
deu-38bb14b3.flac,steigen
deu-392d561b.flac,ungleich Null
deu-394c34d3.flac,übertragen
deu-3a0c2bc2.flac,also
deu-3a70fb1a.flac,"KGV, das kleinste gemeinsame Vielfache"
deu-3b66d1f4.flac,gleich Null
deu-3c0a9a57.flac,die Schlussfolgerung
deu-3df74b23.flac,nehmen wir an dass
deu-3f35dd43.flac,numerieren
deu-408609a9.flac,eine Wurzel
deu-40ac4886.flac,der Schluss
deu-418b9408.flac,gerade
deu-42acdd43.flac,umwandeln
deu-4375da73.flac,umkehren
deu-43cbe96e.flac,paarweise disjunkt
deu-4444d4f6.flac,senkrecht zu einer Geraden
deu-447b6ea6.flac,sich mit etw. befassen
deu-45afb1a8.flac,streng steigend
deu-4750c43e.flac,ein einheitliches Vorzeichen
deu-4bf13b81.flac,isolieren
deu-4c427895.flac,vermuten
deu-4de31e77.flac,eine irrationale Zahl
deu-4e05c129.flac,man kann daraus schliessen
deu-4e975d2b.flac,eindeutig
deu-4e9f4b80.flac,vermindern
deu-4f29922b.flac,vielfach
deu-50df7fd6.flac,symmetrisch zum Punkt A
deu-52c813e3.flac,geteilt
deu-52e26139.flac,eine Potenz
deu-5303044e.flac,horizontal
deu-5357c694.flac,ein gleichschenkliges Dreieck
deu-53f37559.flac,gegeben ist
deu-54e3e180.flac,entstehen
deu-55013e16.flac,ersetzen
deu-556ff41b.flac,ungleich
deu-55f29f64.flac,für x gegen plus unendlich
deu-560ac727.flac,eine Rechnung
deu-563004f6.flac,man kann daraus folgern
deu-56a338f4.flac,erhalten
deu-57558ff9.flac,zusammenzählen
deu-5894eb3a.flac,hoch drei
deu-59e6d211.flac,doppelt
deu-5bcb20c4.flac,eine Zahl mit einer anderen multiplizieren
deu-5eb49662.flac,Am Ende eines Beweises schreibt man
deu-5f28a318.flac,mehrstufig
deu-6133473f.flac,folglich
deu-61df6ee9.flac,schreiben
deu-642d420a.flac,fallend
deu-654781ba.flac,die Behauptung
deu-65693df6.flac,gelten
deu-664800ee.flac,ein gleichseitiges Dreieck
deu-66c269a0.flac,beziehungsweise
deu-698bb36f.flac,weil
deu-69ab5b73.flac,dividieren durch
deu-6ab833f1.flac,parallel
deu-6d062fcb.flac,streichen
deu-6e6b6773.flac,rechnen
deu-6f847187.flac,zwei Punkte verbinden
deu-70e82e48.flac,skizzieren
deu-71dccf3d.flac,einer Sache zugrunde liegen
deu-725ddf84.flac,ergänzen
deu-74987e34.flac,mit Zurücklegen
deu-7653589d.flac,angenommen dass
deu-7844693c.flac,eine Funktion
deu-789395fa.flac,vermehren
deu-7afded92.flac,da
deu-7b3792b1.flac,zunehmend
deu-7b78fced.flac,vervielfachen
deu-7c461842.flac,kürzen
deu-7c550362.flac,einen Punkt setzen
deu-7e0e8807.flac,zeichnen
deu-7e24a192.flac,weder noch
